loan_amnt,term_months,int_rate,installment,annual_inc,dti,fico_score,open_acc,revol_util,home_ownership,purpose,emp_length_years
9263,60,17.42,495.35,187696,24.04,823,3,69.77,OWN,credit_card,18
9783,60,11.98,762.0,43426,13.56,733,8,20.18,OWN,home_improvement,19
21288,36,11.15,743.79,157449,4.46,683,16,114.06,MORTGAGE,home_improvement,15
20576,60,20.09,50.74,65309,21.53,594,10,90.69,RENT,small_business,11
21093,60,19.41,194.71,70382,13.91,582,17,67.75,RENT,credit_card,13
7953,36,10.96,841.25,66335,17.64,689,11,100.6,RENT,credit_card,14
20071,60,22.34,480.62,189461,13.39,717,3,73.94,OWN,home_improvement,9
25729,60,8.76,268.09,66642,18.05,799,6,28.6,MORTGAGE,small_business,8
2167,60,9.38,197.26,155121,4.73,640,7,65.91,RENT,home_improvement,1
14568,36,22.3,626.82,114852,1.1,634,15,31.74,RENT,small_business,5
2001,36,21.16,256.75,104693,16.34,733,4,5.6,MORTGAGE,small_business,15
15330,60,27.08,944.59,83948,23.44,599,19,36.09,RENT,small_business,0
12984,60,26.45,296.49,185888,18.5,747,4,3.29,RENT,car,0
12889,36,19.2,623.84,139272,12.48,644,11,106.26,RENT,credit_card,0
5133,36,13.76,522.28,185780,20.48,723,4,32.84,RENT,credit_card,6
18740,60,8.16,515.63,108762,23.4,774,3,5.95,OWN,debt_consolidation,13
5853,36,11.2,793.6,194706,2.85,793,19,88.32,OWN,home_improvement,7
1145,36,17.33,959.37,141843,23.63,767,9,18.42,OWN,debt_consolidation,4
23366,60,24.48,282.62,172088,30.08,768,12,46.58,MORTGAGE,small_business,18
3257,60,10.05,315.92,46859,0.51,650,10,95.15,MORTGAGE,car,9
10127,36,27.22,898.6,36490,2.86,644,12,42.82,OWN,credit_card,1
17748,60,24.07,695.92,87238,13.81,817,6,87.15,RENT,small_business,4
11258,36,7.72,712.01,198674,15.25,823,13,15.08,MORTGAGE,car,16
1446,36,16.88,884.15,113766,9.64,746,17,34.22,RENT,credit_card,0
34872,36,11.95,458.6,185127,21.18,601,19,23.91,OWN,debt_consolidation,6
21674,60,14.89,564.63,34783,30.09,623,19,80.83,RENT,credit_card,3
4750,36,6.63,1136.0,144240,18.06,792,13,106.23,RENT,small_business,19
29865,60,12.49,829.6,39637,18.22,587,16,56.43,MORTGAGE,small_business,8
27790,36,8.7,653.82,147718,14.23,622,1,112.7,RENT,car,0
16848,60,21.35,255.54,171182,31.34,789,18,68.27,RENT,car,1
20584,36,13.47,573.35,31612,13.69,814,15,116.44,MORTGAGE,small_business,4
16328,36,21.6,1065.01,193631,13.77,828,19,1.83,RENT,home_improvement,9
17514,36,22.7,859.65,172531,0.0,720,14,40.92,MORTGAGE,home_improvement,16
20128,36,24.05,663.84,52784,4.54,749,1,111.21,OWN,car,17
12528,60,8.87,949.12,120631,7.32,707,9,28.17,OWN,car,3
20296,36,21.48,389.51,117143,23.29,724,10,61.3,MORTGAGE,small_business,18
8156,36,14.98,1061.06,167174,7.83,655,4,117.14,RENT,car,1
5956,36,14.85,677.1,94089,3.18,672,13,115.3,RENT,small_business,10
7031,36,26.69,343.38,66779,12.55,736,5,112.32,MORTGAGE,small_business,18
13427,36,18.3,941.1,151869,4.88,696,9,34.25,MORTGAGE,home_improvement,15
10650,60,9.56,103.93,47546,2.54,679,9,4.02,MORTGAGE,home_improvement,11
27370,60,17.11,501.26,63382,19.53,708,15,77.26,MORTGAGE,credit_card,17
30077,36,25.96,362.72,116462,23.87,707,6,40.48,RENT,small_business,5
21281,36,24.8,657.02,125190,8.7,787,2,7.8,OWN,credit_card,9
21119,36,25.5,659.72,34852,20.06,674,9,90.04,RENT,small_business,13
17998,36,12.35,623.83,78896,24.19,733,8,3.77,RENT,small_business,19
5806,36,6.07,481.83,26066,28.22,668,13,31.28,RENT,small_business,9
11181,60,17.01,480.87,189985,13.46,733,4,25.06,MORTGAGE,small_business,0
11954,36,23.16,560.3,169769,19.39,697,13,117.2,MORTGAGE,car,5
28345,36,7.27,195.03,157746,31.97,624,6,71.5,OWN,car,13
19070,36,11.21,588.45,127942,13.77,582,19,7.24,OWN,car,8
25504,60,23.85,1003.83,102404,1.51,825,19,57.19,OWN,debt_consolidation,14
34783,36,15.67,537.77,85317,29.53,833,17,106.12,MORTGAGE,credit_card,10
22545,36,11.63,1022.98,181778,18.58,659,3,9.09,MORTGAGE,car,19
9601,60,5.7,171.11,54422,5.18,801,3,48.83,RENT,home_improvement,8
19658,60,8.4,1181.05,49402,20.1,772,7,31.66,MORTGAGE,debt_consolidation,3
6801,60,27.14,391.54,124531,24.02,650,17,89.05,MORTGAGE,home_improvement,19
18275,36,15.06,164.61,145468,19.03,760,18,106.39,MORTGAGE,car,14
25063,36,27.45,705.93,105621,17.82,746,19,33.74,RENT,small_business,12
5666,36,19.34,515.63,107972,15.02,795,6,5.86,RENT,debt_consolidation,13
2267,36,7.29,128.78,81262,32.74,721,7,84.84,RENT,credit_card,19
10847,60,23.29,468.09,175561,6.1,758,4,16.21,RENT,credit_card,9
25535,36,21.18,472.15,93606,30.71,803,2,118.41,RENT,car,3
24377,60,12.83,515.15,110287,10.25,798,8,63.28,RENT,small_business,10
33913,60,7.71,468.67,55411,15.2,732,16,59.21,OWN,home_improvement,8
3159,60,15.84,915.22,102946,5.27,602,19,79.09,OWN,car,7
17018,60,13.58,362.79,118550,11.24,842,7,102.78,RENT,debt_consolidation,16
32463,60,9.11,953.03,153496,16.03,645,6,84.4,MORTGAGE,home_improvement,0
12001,60,17.64,443.11,199194,20.77,722,12,30.57,MORTGAGE,car,16
22164,60,27.34,856.07,23960,33.59,759,14,62.0,MORTGAGE,car,17
33781,60,27.12,646.31,122148,13.35,732,13,100.36,MORTGAGE,home_improvement,4
30398,36,24.32,800.2,141410,26.85,789,17,44.68,OWN,debt_consolidation,14
8812,36,23.34,414.47,68429,23.4,798,6,25.94,RENT,car,13
33581,36,12.81,234.09,110254,0.38,709,14,50.91,MORTGAGE,home_improvement,17
33698,36,9.74,1142.64,20552,14.8,668,8,0.63,MORTGAGE,debt_consolidation,1
30492,36,24.37,1025.92,76492,22.32,588,12,41.26,OWN,small_business,9
12246,60,21.77,333.49,111908,33.91,663,19,34.36,OWN,credit_card,0
33184,60,17.5,574.48,110470,27.14,589,1,91.01,MORTGAGE,car,3
13984,60,18.24,260.93,50741,34.56,826,18,55.45,OWN,car,5
6755,60,25.31,708.8,50246,9.29,623,3,44.07,OWN,small_business,3
28772,60,7.69,393.15,138684,30.08,762,12,61.99,MORTGAGE,credit_card,12
29054,36,13.79,66.2,92089,12.05,792,3,44.17,RENT,car,8
30189,60,10.08,273.64,183616,11.39,684,11,66.7,RENT,debt_consolidation,7
31826,60,23.85,485.88,57210,24.77,613,19,61.95,RENT,debt_consolidation,7
3914,60,24.44,1057.44,66873,28.51,791,6,74.95,RENT,debt_consolidation,7
26525,36,6.85,622.87,35930,30.65,620,7,119.65,OWN,debt_consolidation,3
31449,60,25.25,64.65,46649,10.04,741,18,86.25,MORTGAGE,car,15
29687,60,9.37,552.89,193403,23.86,711,4,61.85,OWN,debt_consolidation,11
18833,36,22.72,309.08,34864,8.26,644,15,91.98,OWN,small_business,13
25089,36,15.09,221.09,29515,30.64,663,14,11.72,MORTGAGE,home_improvement,5
33254,36,27.14,772.97,77450,29.39,839,7,107.56,OWN,small_business,4
33551,36,16.72,65.08,72340,34.71,783,19,44.45,OWN,car,3
25277,60,11.28,743.81,61684,28.1,679,8,4.95,OWN,home_improvement,15
8069,36,20.28,703.46,155197,18.61,632,7,81.07,RENT,credit_card,6
3092,60,10.77,707.62,133610,11.99,826,12,100.98,RENT,credit_card,9
6722,60,21.77,757.62,127697,10.46,593,12,84.91,OWN,debt_consolidation,13
2577,36,22.44,230.65,138222,30.91,633,10,20.27,OWN,small_business,9
31949,60,5.96,483.59,48022,21.75,844,4,35.31,RENT,debt_consolidation,17
33049,36,13.66,1195.22,74232,23.88,736,7,65.71,RENT,debt_consolidation,4
10903,36,24.64,848.18,117932,5.03,660,16,74.91,MORTGAGE,credit_card,17
28586,60,21.57,358.93,124249,27.64,601,4,29.28,MORTGAGE,car,13
21827,36,27.41,260.79,119637,25.85,731,12,83.84,MORTGAGE,home_improvement,17
32555,60,7.49,415.03,40100,10.88,830,11,68.18,OWN,car,16
17725,36,23.74,148.31,44520,18.53,774,2,57.84,OWN,credit_card,14
28266,60,9.89,846.7,117858,31.5,821,9,81.2,MORTGAGE,debt_consolidation,7
31403,36,7.65,493.38,102209,28.17,692,10,22.43,RENT,home_improvement,0
5234,36,6.0,852.15,36396,27.71,763,1,109.01,RENT,debt_consolidation,8
14794,36,11.03,776.67,92353,33.69,705,11,57.14,RENT,car,15
18625,36,9.32,373.12,46209,7.83,632,6,97.5,MORTGAGE,credit_card,19
22029,36,26.29,1068.58,24398,24.74,766,14,100.14,OWN,debt_consolidation,13
22259,36,8.47,659.7,92209,22.07,732,11,117.27,MORTGAGE,small_business,16
13497,60,14.52,1110.13,190971,19.01,727,1,98.65,MORTGAGE,home_improvement,4
15011,36,13.23,814.19,77203,4.54,672,7,52.16,OWN,credit_card,17
18015,60,7.49,940.12,145799,4.17,709,12,68.17,MORTGAGE,credit_card,2
16972,60,12.24,624.89,116791,34.17,812,16,83.71,OWN,small_business,5
33284,36,22.45,460.06,133329,16.32,811,7,90.68,RENT,car,17
18027,36,7.4,223.67,197948,14.67,827,16,103.12,OWN,small_business,13
32308,36,18.41,630.52,129982,14.32,747,11,104.78,MORTGAGE,debt_consolidation,19
21538,60,22.67,572.68,194159,31.51,676,15,34.43,RENT,debt_consolidation,5
16086,60,21.8,50.2,75652,18.66,607,4,2.87,RENT,small_business,8
21456,60,11.78,362.13,167065,18.09,617,18,31.56,RENT,home_improvement,10
23168,60,18.66,577.67,189808,0.24,642,18,119.04,RENT,debt_consolidation,5
17964,60,13.85,148.29,145664,10.58,783,16,98.46,RENT,car,0
16881,36,12.24,913.45,117391,28.58,707,12,60.95,OWN,home_improvement,0
9308,36,13.2,1084.86,139847,3.17,628,8,39.31,MORTGAGE,debt_consolidation,11
16166,60,15.24,1150.65,138409,9.06,632,17,10.88,MORTGAGE,home_improvement,11
20360,60,9.73,1126.04,26918,16.46,740,15,76.59,MORTGAGE,small_business,13
11238,60,13.7,391.43,154599,30.95,735,1,3.32,MORTGAGE,credit_card,5
15536,60,17.8,309.54,65474,5.63,678,2,27.29,RENT,small_business,9
20037,36,10.62,142.07,159355,32.19,654,8,95.75,OWN,car,3
6313,36,20.9,380.71,153090,15.88,823,2,96.39,MORTGAGE,small_business,7
2636,60,13.34,834.15,166889,9.02,632,16,104.76,OWN,small_business,19
21022,60,15.12,312.29,74890,29.0,805,7,93.2,OWN,car,2
4943,60,24.06,295.98,88972,32.27,798,18,84.76,MORTGAGE,debt_consolidation,5
31266,36,5.93,1156.21,96752,0.21,669,16,34.95,RENT,small_business,18
13924,36,21.46,652.42,147668,9.84,733,1,70.63,MORTGAGE,credit_card,12
18905,36,17.22,121.79,189645,24.07,738,17,42.93,OWN,credit_card,13
29671,36,11.49,366.55,63050,7.77,603,12,102.05,OWN,car,12
32860,60,25.46,305.2,99804,23.83,846,14,67.41,MORTGAGE,credit_card,7
7439,36,16.75,978.81,191977,11.06,637,6,101.97,RENT,small_business,14
12254,36,20.01,800.74,188115,18.62,658,16,38.06,MORTGAGE,car,5
15252,36,19.04,452.28,130137,20.3,740,2,3.89,MORTGAGE,small_business,9
7691,36,8.97,1193.44,80216,12.61,588,3,83.5,MORTGAGE,home_improvement,6
30124,36,27.95,769.39,31654,27.98,699,16,32.94,RENT,home_improvement,19
1406,36,19.76,724.34,113767,34.74,764,2,6.29,OWN,small_business,9
15506,36,15.44,1052.61,59705,31.26,844,3,101.53,OWN,credit_card,16
6498,36,27.36,759.44,96489,28.95,819,11,17.72,RENT,credit_card,9
19753,36,24.65,518.67,173010,29.4,672,17,63.86,RENT,home_improvement,11
22045,60,10.67,851.87,129079,1.22,585,2,95.18,MORTGAGE,home_improvement,2
27337,60,26.37,539.32,105702,15.87,756,8,75.61,OWN,credit_card,2
34340,60,19.09,725.08,34003,27.87,823,15,24.89,OWN,credit_card,2
14057,60,19.92,935.06,104482,11.37,606,7,89.04,RENT,small_business,19
12382,36,12.13,453.97,180152,0.09,622,14,57.25,OWN,car,9
27460,60,25.77,303.01,72822,12.3,791,19,98.41,RENT,home_improvement,17
12569,36,25.45,1058.46,131738,24.4,800,8,76.08,OWN,small_business,13
23449,36,26.86,291.84,187905,8.45,706,8,112.47,RENT,debt_consolidation,3
10168,36,15.01,295.11,143476,15.2,756,15,31.31,MORTGAGE,credit_card,14
30430,36,21.51,449.65,107181,22.06,702,4,0.06,RENT,credit_card,0
18359,60,5.73,525.74,139688,10.81,605,13,52.88,RENT,credit_card,11
20457,60,26.37,947.19,85896,14.18,601,18,55.7,OWN,debt_consolidation,1
24569,60,27.86,423.18,23709,21.86,642,13,27.45,RENT,debt_consolidation,18
13625,36,24.7,957.09,98405,18.16,744,17,106.77,OWN,small_business,13
13688,60,8.89,783.27,120282,20.25,734,2,0.66,OWN,debt_consolidation,5
27745,36,7.29,716.4,85375,20.4,834,17,42.4,OWN,debt_consolidation,16
12516,36,11.45,376.76,21785,1.89,717,4,72.53,RENT,car,11
9275,36,25.63,467.06,21365,21.24,750,10,0.74,OWN,home_improvement,11
27657,60,14.84,753.22,146616,30.82,595,9,103.98,RENT,small_business,11
11699,60,21.86,292.06,181057,34.45,753,3,34.49,OWN,credit_card,11
15868,60,10.63,69.72,155938,17.64,627,13,58.49,MORTGAGE,credit_card,16
11728,36,14.56,438.94,122305,29.55,724,8,118.27,MORTGAGE,home_improvement,15
10615,60,22.58,749.11,173260,33.03,740,12,67.23,OWN,home_improvement,8
12440,36,14.53,768.78,59651,13.45,681,19,33.85,RENT,home_improvement,18
24464,60,6.27,332.94,74936,24.64,707,13,112.62,RENT,home_improvement,15
31445,36,6.58,499.51,98701,3.31,613,8,31.38,OWN,home_improvement,0
12372,60,18.26,903.99,167162,13.64,733,15,76.03,RENT,debt_consolidation,8
26530,60,14.83,390.47,150263,30.16,609,7,7.14,MORTGAGE,small_business,8
26372,60,10.62,604.84,63780,18.06,731,11,95.87,OWN,small_business,13
8352,36,11.61,1153.64,108373,31.09,726,17,32.57,OWN,small_business,4
26851,60,23.54,286.58,36385,22.43,605,4,63.28,RENT,home_improvement,12
24275,60,15.32,792.44,41169,26.18,708,19,117.33,RENT,home_improvement,13
5319,36,11.78,432.84,64782,1.11,809,8,83.33,MORTGAGE,home_improvement,5
30227,36,14.73,824.77,109932,5.95,844,10,78.04,RENT,credit_card,9
18302,60,27.61,1052.66,128407,19.05,835,17,18.92,OWN,car,4
19691,36,13.65,232.15,170390,5.08,585,8,31.6,OWN,debt_consolidation,19
6051,36,24.6,882.88,175613,32.94,822,11,15.24,OWN,credit_card,4
2252,60,17.67,295.52,104463,23.08,791,5,53.87,OWN,home_improvement,12
29625,60,15.58,205.87,66576,2.15,803,9,10.11,RENT,home_improvement,18
27990,60,9.53,471.13,186449,28.28,805,4,22.31,OWN,car,19
15562,60,25.59,571.89,70135,25.15,644,1,17.03,RENT,small_business,5
30327,36,23.12,979.31,79175,1.68,782,4,1.97,OWN,debt_consolidation,17
30781,60,11.28,88.65,128025,21.88,585,6,75.83,MORTGAGE,debt_consolidation,19
10067,60,16.01,321.31,184452,2.33,643,7,92.72,RENT,home_improvement,0
14380,60,22.61,566.9,196666,23.13,806,16,98.65,RENT,car,3
26537,36,15.68,541.75,98348,0.73,677,4,35.57,MORTGAGE,small_business,12
16960,36,27.45,775.37,150014,2.76,667,13,61.87,OWN,credit_card,10
8421,60,15.67,1089.49,119317,27.36,636,8,99.63,MORTGAGE,home_improvement,11
17389,60,27.3,1003.91,38837,0.61,825,10,48.93,OWN,home_improvement,5
21195,60,20.02,435.46,64630,24.41,679,19,65.69,OWN,home_improvement,6
5967,60,10.27,69.66,194335,2.79,622,12,2.67,MORTGAGE,credit_card,2
11230,36,21.96,621.99,105293,6.71,831,14,4.13,RENT,debt_consolidation,3
5835,36,23.23,347.56,102888,30.0,848,5,55.99,MORTGAGE,car,16
32497,60,18.16,380.05,179852,10.99,655,16,41.7,MORTGAGE,home_improvement,2
15039,36,7.7,802.83,177889,21.94,762,17,74.33,MORTGAGE,home_improvement,2
10627,36,19.36,78.42,87296,8.2,801,14,99.93,OWN,debt_consolidation,6
31154,36,12.5,148.96,141792,10.04,618,15,56.61,MORTGAGE,home_improvement,4
32705,36,22.01,126.19,118330,0.4,724,16,94.65,OWN,car,19
1784,60,9.68,513.72,49756,9.49,826,5,21.3,MORTGAGE,car,3
28935,36,9.53,250.61,78900,15.47,644,7,26.23,OWN,small_business,1
5492,36,11.59,559.44,42474,9.75,651,13,40.19,RENT,home_improvement,19
16735,60,14.26,721.85,122341,22.73,836,9,114.65,OWN,small_business,11
21095,36,25.47,628.88,148651,25.59,746,6,16.66,OWN,car,9
15567,60,23.23,1039.56,142418,14.37,809,5,40.38,OWN,credit_card,3
15537,60,21.27,356.43,114786,29.73,591,3,84.39,OWN,debt_consolidation,3
16935,60,22.43,226.12,36029,9.5,794,9,46.19,MORTGAGE,debt_consolidation,9
7397,36,11.41,1006.65,159628,0.31,818,4,108.29,RENT,credit_card,8
7009,60,18.92,65.47,49136,29.67,770,19,6.9,OWN,car,3
17193,60,7.82,752.62,23909,19.33,753,16,6.96,MORTGAGE,car,4
26520,36,9.11,113.88,94090,27.84,599,5,45.27,RENT,car,5
33591,60,6.09,99.38,115933,14.28,827,5,0.88,OWN,credit_card,14
16996,60,22.71,1091.66,109179,11.5,685,10,33.64,OWN,credit_card,4
21039,60,26.48,618.09,65176,19.49,800,12,68.47,MORTGAGE,debt_consolidation,15
7040,36,8.14,871.77,81083,25.3,679,18,82.62,OWN,credit_card,3
20595,60,6.63,866.27,183765,13.07,687,2,66.67,MORTGAGE,credit_card,11
9386,36,12.72,1179.71,81993,9.14,727,15,7.54,RENT,small_business,9
29202,60,12.92,950.53,104698,8.33,625,4,108.18,MORTGAGE,debt_consolidation,14
4330,60,8.39,177.31,70117,7.6,599,12,87.0,OWN,credit_card,2
26027,60,12.17,579.68,81314,17.6,688,8,69.61,OWN,home_improvement,1
20256,36,14.85,163.87,138751,22.56,809,8,51.33,RENT,credit_card,7
13666,36,25.02,1078.09,193149,11.68,639,14,116.77,RENT,credit_card,0
6448,60,24.67,281.92,189565,0.93,767,19,106.36,RENT,small_business,11
4630,60,12.67,934.07,116913,5.67,716,2,59.97,RENT,small_business,17
2622,60,25.19,1090.01,130648,2.06,752,2,61.4,RENT,small_business,4
30943,36,11.2,1047.09,29676,3.71,586,9,43.0,RENT,debt_consolidation,6
20840,60,7.37,120.92,30739,0.13,640,14,113.62,RENT,small_business,4
25338,36,11.51,491.65,143207,19.69,700,12,31.3,OWN,car,4
5495,36,23.26,1102.83,117330,21.79,808,17,115.43,MORTGAGE,small_business,17
27512,60,26.15,211.95,94174,16.17,676,18,31.41,OWN,car,14
9881,60,18.63,130.1,127055,28.27,685,4,62.53,RENT,car,5
21908,36,25.0,903.82,145740,24.28,665,12,93.94,RENT,credit_card,14
32653,60,14.64,625.99,167680,10.35,592,9,119.08,MORTGAGE,home_improvement,9
2734,60,8.11,844.12,171714,29.62,809,19,40.47,RENT,car,5
1851,36,16.14,862.04,145401,18.83,806,3,7.52,MORTGAGE,car,19
30721,60,14.86,390.51,194115,30.21,818,16,0.52,RENT,car,13
18632,60,25.58,668.5,146190,2.97,636,6,31.11,OWN,small_business,19
29386,60,23.57,771.39,130047,24.36,809,17,56.39,RENT,credit_card,4
34595,36,12.95,165.64,183277,1.64,780,7,108.13,OWN,credit_card,17
9533,60,17.36,494.05,143978,32.07,694,10,60.58,RENT,car,15
24561,60,26.43,562.61,169607,12.83,735,15,37.96,OWN,home_improvement,8
14668,60,20.32,679.39,198217,33.03,638,4,51.76,MORTGAGE,credit_card,0
6741,36,18.03,425.47,155258,22.26,793,9,70.61,MORTGAGE,small_business,18
33097,36,11.63,430.5,52175,20.52,823,5,36.81,RENT,home_improvement,18
7565,36,24.47,1023.64,38409,23.47,715,3,71.06,RENT,credit_card,19
9329,60,13.53,969.53,29542,23.94,648,6,67.13,RENT,car,10
26711,60,11.78,777.69,169637,34.09,710,13,42.14,MORTGAGE,car,8
11787,36,8.76,287.58,130736,19.69,736,9,30.18,RENT,home_improvement,7
10007,36,11.12,79.14,105062,29.14,663,5,66.35,RENT,debt_consolidation,8
33703,36,12.82,258.04,195862,14.29,706,6,41.27,MORTGAGE,small_business,10
22057,60,10.51,135.81,159819,14.51,721,12,98.34,RENT,small_business,17
20601,36,15.35,912.32,172935,25.47,760,11,34.51,MORTGAGE,small_business,18
24486,36,14.88,668.09,92852,0.77,584,16,100.58,OWN,small_business,13
13275,60,17.54,649.27,135070,15.79,690,12,23.07,OWN,car,17
12577,36,7.28,830.74,23255,18.57,703,17,44.83,OWN,credit_card,4
12590,36,10.46,724.15,116682,34.87,631,19,91.37,OWN,small_business,9
27347,60,15.18,164.73,82977,25.94,711,16,59.35,RENT,car,3
34654,60,16.81,130.08,178385,5.38,791,3,104.57,OWN,debt_consolidation,12
3139,36,19.68,890.11,167623,13.25,805,8,102.57,OWN,home_improvement,12
29021,60,24.43,348.71,113196,18.35,763,9,6.54,OWN,credit_card,19
6696,36,11.85,147.05,113513,16.59,794,1,116.08,RENT,debt_consolidation,14
30179,60,23.42,1075.66,182054,31.65,665,10,60.41,OWN,small_business,7
17103,60,22.97,720.3,143296,10.43,660,17,101.78,MORTGAGE,credit_card,0
7089,36,18.5,667.44,87002,34.03,825,10,47.66,MORTGAGE,small_business,18
18924,60,23.41,960.76,174301,10.59,732,11,91.12,OWN,debt_consolidation,16
2481,60,16.09,216.09,162223,5.08,675,3,102.09,MORTGAGE,car,8
31257,60,15.23,157.68,60452,30.25,663,5,2.61,MORTGAGE,car,0
19800,36,5.53,667.56,160642,3.76,664,12,3.97,RENT,credit_card,7
2132,36,24.38,466.83,188661,21.0,600,8,35.04,MORTGAGE,home_improvement,18
6949,36,24.23,377.93,86533,24.49,686,19,76.79,OWN,debt_consolidation,5
33535,36,16.91,418.68,33613,23.81,598,19,34.5,MORTGAGE,home_improvement,18
6842,60,6.22,121.69,111310,20.58,799,9,53.24,MORTGAGE,debt_consolidation,4
1619,60,15.89,452.31,52187,7.75,692,5,102.89,RENT,small_business,6
18773,60,8.1,1084.88,46998,32.28,587,13,60.3,RENT,small_business,4
12085,36,21.79,1146.17,197933,0.25,590,10,74.54,MORTGAGE,debt_consolidation,19
26470,60,18.78,93.21,138981,9.67,715,2,20.75,RENT,small_business,19
4764,60,6.62,133.76,191566,10.05,620,10,73.81,MORTGAGE,debt_consolidation,6
12954,60,6.77,895.46,133209,25.24,612,10,104.21,RENT,car,14
9820,36,20.63,699.57,81429,31.6,769,15,101.26,OWN,small_business,14
33443,60,18.56,1149.71,113650,32.86,847,6,44.2,MORTGAGE,car,8
32086,60,17.17,519.47,105330,19.4,751,2,63.56,MORTGAGE,small_business,5
26963,36,17.71,1126.48,37744,21.54,656,15,105.4,OWN,debt_consolidation,0
20642,60,26.67,264.5,133682,34.36,646,12,109.63,OWN,credit_card,10
5431,36,17.24,546.86,154123,24.37,672,14,73.82,RENT,car,6
20630,60,25.04,323.49,26709,30.72,725,10,62.03,MORTGAGE,debt_consolidation,7
12707,36,26.85,179.31,76035,16.39,738,2,76.85,OWN,home_improvement,18
27478,60,13.71,383.92,98554,15.83,763,5,51.77,OWN,car,7
24408,36,26.5,542.59,112816,33.26,679,1,76.31,MORTGAGE,car,4
26522,60,25.2,580.46,53556,0.77,749,9,54.38,MORTGAGE,credit_card,8
32463,36,17.35,217.53,100987,24.26,717,3,43.98,OWN,small_business,5
9472,60,19.06,791.91,58221,10.65,635,5,91.2,RENT,small_business,16
13039,60,27.08,1080.66,187021,26.0,672,4,119.61,RENT,car,8
30783,36,27.29,85.96,144345,12.19,581,9,18.87,MORTGAGE,small_business,17
3773,60,12.18,1146.04,115625,10.27,782,14,115.65,MORTGAGE,small_business,7
30299,36,24.26,532.71,189660,16.31,736,4,77.65,OWN,debt_consolidation,10
24803,60,6.75,1103.34,99833,8.96,748,2,89.43,OWN,small_business,5
24481,36,14.42,1022.08,61253,14.04,838,19,42.35,MORTGAGE,car,8
11576,36,16.08,531.57,48812,31.38,762,2,31.23,RENT,car,2
6668,60,12.48,898.89,76714,2.58,597,6,42.9,OWN,debt_consolidation,7
30222,36,23.73,366.45,167277,7.08,685,4,78.96,RENT,credit_card,4
14828,36,13.91,293.23,80117,4.69,788,15,64.67,OWN,small_business,17
3887,60,9.02,770.97,140127,14.26,808,11,91.68,MORTGAGE,car,0
12618,36,8.35,1160.38,136342,19.5,663,4,48.27,OWN,credit_card,14
24852,36,22.31,1043.73,28048,10.81,704,10,38.61,RENT,credit_card,9
10860,36,9.7,481.06,102341,10.88,757,10,13.49,MORTGAGE,small_business,12
2079,36,15.86,722.12,116776,23.91,782,11,84.59,OWN,home_improvement,16
15282,36,27.14,332.83,150682,29.51,708,2,59.86,MORTGAGE,small_business,0
16960,36,11.73,795.3,145298,19.86,784,12,113.16,RENT,home_improvement,12
31527,36,23.74,412.49,76994,10.78,648,10,72.59,MORTGAGE,home_improvement,10
25327,60,23.72,478.87,103445,26.45,631,7,103.27,OWN,credit_card,6
29411,36,8.01,429.9,162432,34.9,596,9,105.34,RENT,small_business,1
32923,36,5.75,225.11,91744,18.24,701,9,5.38,RENT,credit_card,18
